ID,Name,Centroid
C1348,Soest,POINT (8.085973075782366 51.56563004384686)
C1349,Warstein,POINT (8.29876847207974 51.45352224705518)
C1350,Welver,POINT (7.993463179703973 51.61649823600353)
C1351,Werl,POINT (7.908905889060935 51.55614854698506)
C1352,Wickede (Ruhr),POINT (7.86923667061628 51.496112588469565)
C1353,Bergkamen,POINT (7.63072684389436 51.62306474205469)
C1354,Bönen,POINT (7.769638259111941 51.59572353041675)
C1355,Fröndenberg/Ruhr,POINT (7.760432551822385 51.49299277794255)
C1356,Holzwickede,POINT (7.631399978781082 51.48889180416627)
C1357,Kamen,POINT (7.665718626482178 51.582166901797926)
C1358,Lünen,POINT (7.507892433978184 51.61102959308152)
C1359,Schwerte,POINT (7.576672089481407 51.430218198856274)
C1360,Selm,POINT (7.485691961629662 51.68379709250751)
C1361,Unna,POINT (7.7288129787737985 51.538589223322994)
C1362,Werne,POINT (7.626183070050279 51.67838201186633)
