StartID,EndID,Rel_Position
C33,C29,northern
C33,C30,northern
C33,C31,eastern
C33,C32,northern
C33,C34,northern
C33,C35,northeastern
C33,C36,northeastern
C33,C37,western
C33,C38,western
C33,C39,western
C33,C40,northwestern
C33,C41,northwestern
C33,C42,northwestern
C33,C43,northwestern
C33,C44,western
C33,C68,southern
C33,C69,southeastern
C33,C139,southeastern
C33,C140,eastern
C33,C141,eastern
C33,C142,eastern
C33,C143,eastern
C33,C144,southeastern
C33,C145,southeastern
C33,C146,eastern
C33,C319,northeastern
C33,C320,northeastern
C33,C321,northeastern
C33,C322,northeastern
C33,C323,northeastern
C33,C324,northeastern
C33,C325,northeastern
C33,C326,northeastern
C33,C327,northeastern
C34,C1,southwestern
C34,C2,northwestern
C34,C3,northeastern
C34,C6,northern
C34,C9,southeastern
C34,C10,eastern
C34,C27,southern
C34,C28,southeastern
C34,C29,eastern
C34,C30,southern
C34,C31,southern
C34,C32,southeastern
C34,C33,southern
C34,C35,eastern
C34,C36,eastern
C34,C37,southern
C34,C38,southwestern
C34,C39,southwestern
C34,C40,southwestern
C34,C41,southwestern
C34,C42,western
C34,C43,southwestern
C34,C44,southwestern
C34,C68,southern
C34,C69,southern
C34,C139,southeastern
C34,C140,southeastern
C34,C141,southeastern
C34,C142,southeastern
C34,C143,southeastern
C34,C144,southeastern
C34,C145,southeastern
C34,C146,southeastern
C34,C319,eastern
C34,C320,eastern
C34,C321,eastern
C34,C322,eastern
C34,C323,eastern
C34,C324,eastern
C34,C325,eastern
C34,C326,eastern
C34,C327,eastern
C35,C1,southwestern
C35,C2,northwestern
C35,C3,northwestern
C35,C6,northwestern
C35,C9,southern
C35,C10,southeastern
C35,C27,southwestern
C35,C28,southern
C35,C29,western
C35,C30,southwestern
C35,C31,southern
C35,C32,southwestern
C35,C33,southwestern
C35,C34,western
C35,C36,southwestern
C35,C37,southwestern
C35,C38,southwestern
C35,C39,southwestern
C35,C40,western
C35,C41,southwestern
C35,C42,western
C35,C43,southwestern
C35,C44,southwestern
C35,C68,southern
C35,C69,southern
C35,C139,southern
C35,C140,southern
C35,C141,southern
C35,C142,southern
C35,C143,southern
C35,C144,southern
C35,C145,southern
C35,C146,southern
C35,C319,eastern
C35,C320,eastern
C35,C321,eastern
C35,C322,northeastern
C35,C323,eastern
C35,C324,southeastern
C35,C325,eastern
C35,C326,eastern
C35,C327,northeastern
C36,C1,western
C36,C2,northwestern
C36,C3,northern
C36,C6,northwestern
C36,C9,southern
C36,C10,southeastern
C36,C27,southwestern
C36,C28,southern
C36,C29,northwestern
C36,C30,southwestern
C36,C31,southern
C36,C32,southwestern
C36,C33,southwestern
C36,C34,western
C36,C35,northeastern
C36,C37,southwestern
C36,C38,southwestern
C36,C39,southwestern
C36,C40,western
C36,C41,western
C36,C42,western
C36,C43,southwestern
C36,C44,southwestern
C36,C68,southern
C36,C69,southern
C36,C139,southern
C36,C140,southern
C36,C141,southeastern
C36,C142,southern
C36,C143,southern
C36,C144,southeastern
C36,C145,southern
C36,C146,southeastern
C36,C319,eastern
C36,C320,eastern
C36,C321,eastern
C36,C322,northeastern
C36,C323,northeastern
C36,C324,eastern
C36,C325,eastern
C36,C326,northeastern
C36,C327,northeastern
C37,C1,northern
C37,C2,northern
C37,C4,northwestern
C37,C5,western
C37,C27,northeastern
C37,C28,northeastern
C37,C29,northeastern
C37,C30,northeastern
C37,C31,eastern
C37,C32,northeastern
C37,C33,eastern
C37,C34,northern
C37,C35,northeastern
C37,C36,northeastern
C37,C38,western
C37,C39,western
C37,C40,northwestern
C37,C41,northwestern
C37,C42,northwestern
C37,C43,northwestern
C37,C44,southwestern
C37,C45,western
C37,C46,northwestern
C37,C47,northwestern
C37,C48,northwestern
C37,C49,western
C37,C50,western
C37,C51,northwestern
C37,C52,northwestern
C37,C53,northwestern
C37,C68,southeastern
C37,C80,southwestern
C37,C81,southwestern
C37,C82,southern
C37,C83,southwestern
C37,C84,southwestern
C37,C85,southwestern
C37,C86,southwestern
C37,C87,southwestern
C37,C88,western
C37,C89,southwestern
C37,C90,southwestern
C37,C91,southwestern
C37,C92,southern
C37,C93,southwestern
C37,C94,southern
C37,C95,southwestern
C37,C96,southwestern
C37,C97,southern
C37,C98,southwestern
C37,C99,southern
C37,C100,southern
C37,C101,southern
C37,C102,southern
C37,C103,southern
C37,C104,southern
C37,C116,western
C37,C117,western
C37,C118,western
C37,C119,western
C37,C120,western
C37,C121,western
C37,C122,western
C37,C123,western
C37,C124,western
C37,C125,western
C38,C1,northeastern
C38,C2,northern
C38,C4,northern
C38,C5,northwestern
C38,C27,northeastern
C38,C28,northeastern
C38,C29,northeastern
C38,C30,eastern
C38,C31,eastern
C38,C32,northeastern
C38,C33,eastern
C38,C34,northeastern
C38,C35,northeastern
C38,C36,northeastern
C38,C37,eastern
C38,C39,western
C38,C40,northern
C38,C41,northern
C38,C42,northern
C38,C43,northeastern
C38,C44,southeastern
C38,C45,northwestern
C38,C46,northwestern
C38,C47,northern
C38,C48,northwestern
C38,C49,northwestern
C38,C50,northwestern
C38,C51,northwestern
C38,C52,northwestern
C38,C53,northern
C38,C68,southeastern
C38,C80,southwestern
C38,C81,southern
C38,C82,southern
C38,C83,southern
C38,C84,southwestern
C38,C85,southwestern
C38,C86,southern
C38,C87,southwestern
C38,C88,southwestern
C38,C89,southern
C38,C90,southern
C38,C91,southwestern
C38,C92,southern
C38,C93,southwestern
C38,C94,southern
C38,C95,southwestern
C38,C96,southern
C38,C97,southeastern
C38,C98,southern
C38,C99,southern
C38,C100,southeastern
C38,C101,southeastern
C38,C102,southern
C38,C103,southeastern
C38,C104,southeastern
C38,C116,western
C38,C117,western
C38,C118,western
C38,C119,western
C38,C120,western
C38,C121,western
C38,C122,southwestern
C38,C123,western
C38,C124,western
C38,C125,western
C39,C1,northeastern
C39,C2,northeastern
C39,C4,northern
C39,C5,northwestern
C39,C27,northeastern
C39,C28,eastern
C39,C29,northeastern
C39,C30,eastern
C39,C31,eastern
C39,C32,northeastern
C39,C33,eastern
C39,C34,northeastern
C39,C35,northeastern
C39,C36,northeastern
C39,C37,eastern
C39,C38,eastern
C39,C40,northeastern
C39,C41,northern
C39,C42,northeastern
C39,C43,northeastern
C39,C44,eastern
C39,C45,northwestern
C39,C46,northern
C39,C47,northern
C39,C48,northwestern
C39,C49,northwestern
C39,C50,northwestern
C39,C51,northern
C39,C52,northwestern
C39,C53,northern
C39,C68,southeastern
C39,C80,southwestern
C39,C81,southern
C39,C82,southern
C39,C83,southern
C39,C84,southern
C39,C85,southwestern
C39,C86,southern
C39,C87,southern
C39,C88,southwestern
C39,C89,southern
C39,C90,southern
C39,C91,southern
C39,C92,southern
C39,C93,southwestern
C39,C94,southern
C39,C95,southern
C39,C96,southeastern
C39,C97,southeastern
C39,C98,southern
C39,C99,southeastern
C39,C100,southeastern
C39,C101,southeastern
C39,C102,southeastern
C39,C103,southeastern
C39,C104,southeastern
C39,C116,western
C39,C117,western
C39,C118,southwestern
C39,C119,western
C39,C120,western
C39,C121,western
C39,C122,southwestern
C39,C123,western
C39,C124,western
C39,C125,western
C40,C1,eastern
C40,C2,northern
C40,C4,northern
C40,C5,southwestern
C40,C27,eastern
C40,C28,eastern
C40,C29,northeastern
C40,C30,eastern
C40,C31,southeastern
C40,C32,eastern
C40,C33,southeastern
C40,C34,northeastern
C40,C35,eastern
C40,C36,eastern
C40,C37,southeastern
C40,C38,southern
C40,C39,southwestern
C40,C41,southwestern
C40,C42,northeastern
C40,C43,southeastern
C40,C44,southern
C40,C45,western
C40,C46,northwestern
C40,C47,northwestern
C40,C48,northwestern
C40,C49,western
C40,C50,western
C40,C51,northwestern
C40,C52,western
C40,C53,northwestern
C40,C68,southeastern
C40,C80,southwestern
C40,C81,southern
C40,C82,southern
C40,C83,southern
C40,C84,southwestern
C40,C85,southwestern
C40,C86,southern
C40,C87,southern
C40,C88,southwestern
C40,C89,southern
C40,C90,southern
C40,C91,southern
C40,C92,southern
C40,C93,southwestern
C40,C94,southern
C40,C95,southern
C40,C96,southern
C40,C97,southeastern
C40,C98,southern
C40,C99,southern
C40,C100,southern
C40,C101,southeastern
C40,C102,southern
C40,C103,southeastern
C40,C104,southeastern
C40,C116,southwestern
C40,C117,southwestern
C40,C118,southwestern
C40,C119,southwestern
C40,C120,southwestern
C40,C121,southwestern
C40,C122,southwestern
C40,C123,western
C40,C124,western
C40,C125,western
C41,C1,eastern
C41,C2,northeastern
C41,C4,northern
C41,C5,western
C41,C27,eastern
C41,C28,eastern
C41,C29,northeastern
C41,C30,eastern
C41,C31,eastern
C41,C32,eastern
C41,C33,eastern
C41,C34,northeastern
C41,C35,northeastern
C41,C36,eastern
C41,C37,southeastern
C41,C38,southern
C41,C39,southern
C41,C40,northeastern
C41,C42,northeastern
C41,C43,eastern
C41,C44,southeastern
C41,C45,western
C41,C46,northwestern
C41,C47,northern
C41,C48,northwestern
C41,C49,western
C41,C50,western
C41,C51,northwestern
C41,C52,northwestern
C41,C53,northern
C41,C68,southeastern
C41,C80,southwestern
C41,C81,southern
C41,C82,southern
C41,C83,southern
C41,C84,southern
C41,C85,southwestern
C41,C86,southern
C41,C87,southern
C41,C88,southwestern
C41,C89,southern
C41,C90,southern
C41,C91,southern
C41,C92,southern
C41,C93,southwestern
C41,C94,southern
C41,C95,southern
C41,C96,southern
C41,C97,southeastern
C41,C98,southern
C41,C99,southern
C41,C100,southeastern
C41,C101,southeastern
C41,C102,southern
C41,C103,southeastern
C41,C104,southeastern
C41,C116,southwestern
C41,C117,southwestern
C41,C118,southwestern
C41,C119,southwestern
C41,C120,southwestern
C41,C121,western
C41,C122,southwestern
C41,C123,western
C41,C124,western
C41,C125,western
C42,C1,southeastern
C42,C2,northern
C42,C4,northwestern
C42,C5,southwestern
C42,C27,eastern
C42,C28,eastern
C42,C29,eastern
C42,C30,southeastern
C42,C31,southeastern
C42,C32,eastern
C42,C33,southeastern
C42,C34,eastern
C42,C35,eastern
C42,C36,eastern
C42,C37,southeastern
C42,C38,southern
C42,C39,southwestern
C42,C40,southwestern
C42,C41,southwestern
C42,C43,southern
C42,C44,southern
C42,C45,western
C42,C46,western
C42,C47,northwestern
C42,C48,western
C42,C49,western
C42,C50,western
C42,C51,western
C42,C52,western
C42,C53,western
C42,C68,southeastern
C42,C80,southwestern
C42,C81,southern
C42,C82,southern
C42,C83,southern
C42,C84,southwestern
C42,C85,southwestern
C42,C86,southern
C42,C87,southern
C42,C88,southwestern
C42,C89,southern
C42,C90,southern
C42,C91,southern
C42,C92,southern
C42,C93,southwestern
C42,C94,southern
C42,C95,southern
C42,C96,southern
C42,C97,southern
C42,C98,southern
C42,C99,southern
C42,C100,southern
C42,C101,southern
C42,C102,southern
C42,C103,southern
C42,C104,southeastern
C42,C116,southwestern
C42,C117,southwestern
C42,C118,southwestern
C42,C119,southwestern
C42,C120,southwestern
C42,C121,southwestern
C42,C122,southwestern
C42,C123,southwestern
C42,C124,southwestern
C42,C125,southwestern
C43,C1,northeastern
C43,C2,northern
C43,C4,northwestern
C43,C5,western
C43,C27,eastern
C43,C28,eastern
C43,C29,northeastern
C43,C30,eastern
C43,C31,eastern
C43,C32,northeastern
C43,C33,southeastern
C43,C34,northeastern
C43,C35,northeastern
C43,C36,northeastern
C43,C37,southeastern
C43,C38,southwestern
C43,C39,southwestern
C43,C40,northwestern
C43,C41,western
C43,C42,northern
C43,C44,southern
C43,C45,western
C43,C46,northwestern
C43,C47,northwestern
C43,C48,northwestern
C43,C49,western
C43,C50,western
C43,C51,northwestern
C43,C52,northwestern
C43,C53,northwestern
C43,C68,southeastern
C43,C80,southwestern
C43,C81,southern
C43,C82,southern
C43,C83,southwestern
C43,C84,southwestern
C43,C85,southwestern
C43,C86,southern
C43,C87,southwestern
C43,C88,southwestern
C43,C89,southern
C43,C90,southern
C43,C91,southwestern
C43,C92,southern
C43,C93,southwestern
C43,C94,southern
C43,C95,southwestern
C43,C96,southern
C43,C97,southern
C43,C98,southern
C43,C99,southern
C43,C100,southern
C43,C101,southern
C43,C102,southern
C43,C103,southern
C43,C104,southeastern
C43,C116,southwestern
C43,C117,western
C43,C118,southwestern
C43,C119,western
C43,C120,southwestern
C43,C121,western
C43,C122,southwestern
C43,C123,western
C43,C124,western
C43,C125,western
C44,C1,northeastern
C44,C2,northern
C44,C4,northern
C44,C5,northwestern
C44,C27,northeastern
C44,C28,northeastern
C44,C29,northeastern
C44,C30,northeastern
C44,C31,eastern
C44,C32,northeastern
C44,C33,eastern
C44,C34,northeastern
C44,C35,northeastern
C44,C36,northeastern
C44,C37,northeastern
C44,C38,northwestern
C44,C39,western
C44,C40,northern
C44,C41,northwestern
C44,C42,northern
C44,C43,northern
C44,C45,northwestern
C44,C46,northwestern
C44,C47,northwestern
C44,C48,northwestern
C44,C49,northwestern
C44,C50,northwestern
C44,C51,northwestern
C44,C52,northwestern
C44,C53,northwestern
C44,C68,southeastern
C44,C80,southwestern
C44,C81,southwestern
C44,C82,southern
C44,C83,southwestern
C44,C84,southwestern
C44,C85,southwestern
C44,C86,southern
C44,C87,southwestern
C44,C88,western
C44,C89,southwestern
C44,C90,southern
C44,C91,southwestern
C44,C92,southern
C44,C93,western
C44,C94,southern
C44,C95,southwestern
C44,C96,southern
C44,C97,southeastern
C44,C98,southwestern
C44,C99,southern
C44,C100,southern
C44,C101,southeastern
C44,C102,southern
C44,C103,southeastern
C44,C104,southeastern
C44,C116,western
C44,C117,western
C44,C118,western
C44,C119,western
C44,C120,western
C44,C121,western
C44,C122,western
C44,C123,western
C44,C124,western
C44,C125,western
C45,C4,eastern
C45,C5,southeastern
C45,C11,northern
C45,C12,northern
C45,C13,northern
C45,C14,northern
C45,C15,northeastern
C45,C16,northern
C45,C17,northeastern
C45,C18,northern
C45,C19,northern
C45,C20,northern
C45,C21,northern
C45,C22,northeastern
C45,C23,northern
C45,C24,northern
C45,C25,northeastern
C45,C26,northern
C45,C37,eastern
C45,C38,southeastern
C45,C39,southeastern
C45,C40,eastern
C45,C41,eastern
C45,C42,eastern
C45,C43,eastern
C45,C44,southeastern
C45,C46,northeastern
C45,C47,northeastern
C45,C48,northeastern
C45,C49,southern
C45,C50,southeastern
C45,C51,eastern
C45,C52,eastern
C45,C53,eastern
C45,C54,northeastern
C45,C55,northeastern
C45,C56,northeastern
C45,C57,northeastern
C45,C58,northeastern
C45,C59,northeastern
C45,C60,northeastern
C45,C61,northeastern
C45,C62,northeastern
C45,C63,northern
C45,C64,northeastern
C45,C65,northeastern
C45,C66,northern
C45,C116,southeastern
C45,C117,southern
C45,C118,southern
C45,C119,southern
C45,C120,southern
C45,C121,southwestern
C45,C122,southern
C45,C123,southwestern
C45,C124,southern
C45,C125,southeastern
C46,C4,eastern
C46,C5,southern
C46,C11,northern
C46,C12,northern
C46,C13,northern
C46,C14,northern
C46,C15,northern
C46,C16,northern
C46,C17,northern
C46,C18,northern
C46,C19,northern
C46,C20,northwestern
C46,C21,northern
C46,C22,northeastern
C46,C23,northwestern
C46,C24,northern
C46,C25,northern
C46,C26,northern
C46,C37,southeastern
C46,C38,southeastern
C46,C39,southeastern
C46,C40,southeastern
C46,C41,southeastern
C46,C42,eastern
C46,C43,southeastern
C46,C44,southeastern
C46,C45,southwestern
C46,C47,northeastern
C46,C48,western
C46,C49,southwestern
C46,C50,southern
C46,C51,eastern
C46,C52,southern
C46,C53,southeastern
C46,C54,northern
C46,C55,northeastern
C46,C56,northern
C46,C57,northeastern
C46,C58,northeastern
C46,C59,northeastern
C46,C60,northeastern
C46,C61,northeastern
C46,C62,northeastern
C46,C63,northern
C46,C64,northeastern
C46,C65,northeastern
C46,C66,northern
C46,C116,southern
C46,C117,southwestern
C46,C118,southern
C46,C119,southwestern
C46,C120,southern
C46,C121,southwestern
C46,C122,southern
C46,C123,southwestern
C46,C124,southwestern
C46,C125,southern
C47,C4,eastern
C47,C5,southern
C47,C11,northern
C47,C12,northern
C47,C13,northwestern
C47,C14,northwestern
C47,C15,northern
C47,C16,northern
C47,C17,northwestern
C47,C18,northwestern
C47,C19,northwestern
C47,C20,northwestern
C47,C21,northern
C47,C22,northern
C47,C23,northwestern
C47,C24,northern
C47,C25,western
C47,C26,northwestern
C47,C37,southeastern
C47,C38,southern
C47,C39,southern
C47,C40,southeastern
C47,C41,southern
C47,C42,southeastern
C47,C43,southeastern
C47,C44,southeastern
C47,C45,southwestern
C47,C46,southwestern
C47,C48,southwestern
C47,C49,southwestern
C47,C50,southwestern
C47,C51,southern
C47,C52,southwestern
C47,C53,southeastern
C47,C54,northern
C47,C55,northeastern
C47,C56,northern
C47,C57,northeastern
C47,C58,northern
C47,C59,northeastern
C47,C60,northeastern
C47,C61,northeastern
C47,C62,northeastern
C47,C63,northern
C47,C64,northeastern
C47,C65,northern
C47,C66,northern
C47,C116,southern
C47,C117,southwestern
C47,C118,southwestern
C47,C119,southwestern
C47,C120,southern
C47,C121,southwestern
C47,C122,southwestern
C47,C123,southwestern
C47,C124,southwestern
C47,C125,southwestern
C48,C4,eastern
C48,C5,southeastern
C48,C11,northern
C48,C12,northern
C48,C13,northern
C48,C14,northern
C48,C15,northeastern
C48,C16,northern
C48,C17,northeastern
C48,C18,northern
C48,C19,northern
C48,C20,northern
C48,C21,northern
C48,C22,northeastern
C48,C23,northern
C48,C24,northern
C48,C25,northeastern
C48,C26,northern
C48,C37,southeastern
C48,C38,southeastern
C48,C39,southeastern
C48,C40,southeastern
C48,C41,southeastern
C48,C42,eastern
C48,C43,southeastern
C48,C44,southeastern
C48,C45,southwestern
C48,C46,eastern
C48,C47,northeastern
C48,C49,southwestern
C48,C50,southern
C48,C51,eastern
C48,C52,southeastern
C48,C53,eastern
C48,C54,northeastern
C48,C55,northeastern
C48,C56,northeastern
C48,C57,northeastern
C48,C58,northeastern
C48,C59,northeastern
C48,C60,northeastern
C48,C61,northeastern
C48,C62,northeastern
C48,C63,northern
C48,C64,northeastern
C48,C65,northeastern
C48,C66,northern
C48,C116,southern
C48,C117,southwestern
C48,C118,southern
C48,C119,southern
C48,C120,southern
C48,C121,southwestern
C48,C122,southern
C48,C123,southwestern
C48,C124,southern
C48,C125,southern
C49,C4,northeastern
C49,C5,eastern
C49,C11,northern
C49,C12,northern
C49,C13,northern
C49,C14,northern
C49,C15,northeastern
C49,C16,northern
C49,C17,northeastern
C49,C18,northern
C49,C19,northern
C49,C20,northern
C49,C21,northern
C49,C22,northeastern
C49,C23,northern
C49,C24,northern
C49,C25,northeastern
C49,C26,northern
C49,C37,eastern
C49,C38,eastern
C49,C39,southeastern
C49,C40,eastern
C49,C41,eastern
C49,C42,eastern
C49,C43,eastern
C49,C44,southeastern
C49,C45,northern
C49,C46,northeastern
C49,C47,northeastern
C49,C48,northeastern
C49,C50,eastern
C49,C51,northeastern
C49,C52,northeastern
C49,C53,eastern
C49,C54,northeastern
C49,C55,northeastern
C49,C56,northeastern
C49,C57,northeastern
C49,C58,northeastern
C49,C59,northeastern
C49,C60,northeastern
C49,C61,northeastern
C49,C62,northeastern
C49,C63,northern
C49,C64,northeastern
C49,C65,northeastern
C49,C66,northern
C49,C116,southeastern
C49,C117,southwestern
C49,C118,southern
C49,C119,southern
C49,C120,southern
C49,C121,southwestern
C49,C122,southern
C49,C123,southwestern
C49,C124,southern
C49,C125,southeastern
C50,C4,northeastern
C50,C5,southeastern
C50,C11,northern
C50,C12,northern
C50,C13,northern
C50,C14,northern
C50,C15,northern
C50,C16,northern
C50,C17,northern
C50,C18,northern
C50,C19,northern
C50,C20,northern
C50,C21,northern
C50,C22,northeastern
