ID,Geometry
C341,"POLYGON ((7.845996664150148 51.389105771510415, 7.863176842006518 51.396496143276046, 7.892335949705488 51.392410314556756, 7.907557299615178 51.37236589358822, 7.912276539210942 51.35345882958467, 7.905692004374578 51.347587962910715, 7.928189042028557 51.338333559882216, 7.934449703354528 51.32012387764861, 7.90162039774274 51.30639264021929, 7.916169158877193 51.30332919572286, 7.91499037849379 51.29165908063135, 7.891544175012447 51.291006695795694, 7.8462999394247275 51.30298486539589, 7.818732919820037 51.29563968207109, 7.7975115170865115 51.30600790781183, 7.777437770645031 51.306383990258176, 7.772766205819915 51.31833053425744, 7.778999143608005 51.32858568510225, 7.796622687827446 51.3319190677306, 7.796171524822605 51.34425166053998, 7.827141794853784 51.35206427595315, 7.8392638618692505 51.361729479607284, 7.854135445155845 51.37994470627819, 7.845996664150148 51.389105771510415))"
C342,"POLYGON ((7.494627460354506 51.240559560269865, 7.507149534649377 51.22089941742645, 7.5459209529480775 51.22880118742787, 7.555545961487802 51.21990021708216, 7.557857767250635 51.20010676412721, 7.570733412311596 51.20036447893708, 7.578920544972196 51.18931634866892, 7.546327356478745 51.17557644598012, 7.538757534362361 51.15891585134426, 7.501849404923058 51.13037268352117, 7.493482358115589 51.1260633516769, 7.473213910749329 51.13861476458411, 7.477260503994742 51.164763793753615, 7.456535365632275 51.15884376452599, 7.439249330995572 51.1659703878393, 7.436384185539353 51.180204997012396, 7.4242131101632864 51.18611914600641, 7.417892324799186 51.19849249401249, 7.429983614412246 51.205041885212346, 7.430273497729167 51.21512596697889, 7.436121565363155 51.21364036543698, 7.44502548920027 51.227929680049506, 7.464065994214649 51.227353568130354, 7.494627460354506 51.240559560269865))"
C343,"POLYGON ((7.737012821658274 51.41161240697776, 7.755113406970313 51.41733027122611, 7.789579819155084 51.416373313642545, 7.811776223339705 51.39999519297216, 7.838052072242451 51.39659624269041, 7.845996664150148 51.389105771510415, 7.854135445155845 51.37994470627819, 7.8392638618692505 51.361729479607284, 7.827141794853784 51.35206427595315, 7.796171524822605 51.34425166053998, 7.796622687827446 51.3319190677306, 7.778999143608005 51.32858568510225, 7.772766205819915 51.31833053425744, 7.759678724054143 51.3166210019741, 7.747388319047988 51.31356400300884, 7.720853380905388 51.31719295535553, 7.726065058600248 51.36925590639401, 7.742997586397946 51.37184245403839, 7.742889774655783 51.39260098660591, 7.72297022140807 51.39641557622111, 7.737012821658274 51.41161240697776))"
C344,"POLYGON ((7.71527724512558 51.22787310474166, 7.7365814563391275 51.22602810665853, 7.7417015958821365 51.21881114207225, 7.77217567228629 51.22887092127956, 7.772322546013612 51.220537179901, 7.796522566128839 51.2068377376554, 7.796740454257632 51.19650716777304, 7.813096969405157 51.19023072168358, 7.808338033471867 51.17699473602746, 7.798572436529795 51.178417107874054, 7.797466419184834 51.172593495205824, 7.806549645308881 51.151753387609375, 7.796977625332907 51.14740920108881, 7.779029387015934 51.142761081321424, 7.754394339317755 51.14714566799537, 7.7152246595136695 51.13987117663141, 7.712580822255301 51.152863381702836, 7.691435942222719 51.156390779580754, 7.702202955491076 51.19588683517474, 7.714951055095416 51.20025164330742, 7.71527724512558 51.22787310474166))"
C345,"POLYGON ((7.670168982728575 51.46725389950922, 7.696570546143795 51.47371277386599, 7.700388174251385 51.45508623021802, 7.691356371115259 51.447274327517725, 7.7251900423112705 51.43980154046019, 7.737012821658274 51.41161240697776, 7.72297022140807 51.39641557622111, 7.742889774655783 51.39260098660591, 7.742997586397946 51.37184245403839, 7.726065058600248 51.36925590639401, 7.720853380905388 51.31719295535553, 7.700674081102202 51.303370008023805, 7.685378763719137 51.30400015838993, 7.68451123852398 51.31542580551235, 7.656392247620122 51.31686322494584, 7.662181822459001 51.32713245821406, 7.640210442146175 51.34710501653132, 7.629787552609828 51.33615835275629, 7.615913337888094 51.33299995696881, 7.593282845339056 51.33971656994304, 7.598730399299293 51.346520508276285, 7.5845694066174545 51.377624369834564, 7.592207623400973 51.38450899256395, 7.587512036735264 51.390191883380226, 7.597250423496454 51.396250448534346, 7.612844067441177 51.38538013041919, 7.630330284457068 51.40469812976232, 7.615508658267612 51.41929021309748, 7.628737407500621 51.422876903476975, 7.625568423314607 51.43793254219529, 7.612919569021648 51.44697565396764, 7.630250686273793 51.45160476392323, 7.653975770425074 51.4649060475354, 7.670168982728575 51.46725389950922))"
C346,"POLYGON ((7.578920544972196 51.18931634866892, 7.599289388663916 51.17800992768021, 7.613303234920719 51.18184131633628, 7.614134451197474 51.17243459630848, 7.632332519249364 51.17807767408903, 7.645980370043728 51.174656975834836, 7.670262794389533 51.15588004077099, 7.642917855101529 51.13963789819778, 7.636562133993965 51.12295041093496, 7.6186075657932735 51.12298653703096, 7.59726733837157 51.10163378061483, 7.582032058942756 51.10627582331264, 7.534016155130866 51.1015989708404, 7.502780716483292 51.105760368801164, 7.495675063531148 51.10883071819822, 7.501849404923058 51.13037268352117, 7.538757534362361 51.15891585134426, 7.546327356478745 51.17557644598012, 7.578920544972196 51.18931634866892))"
C347,"POLYGON ((7.631391771476069 51.270506342199184, 7.6506625090080975 51.26293627012506, 7.638981061607295 51.25715025136805, 7.653362085075549 51.24222132994315, 7.684664612265071 51.23958379581546, 7.697184404612211 51.243753081241984, 7.717740009102366 51.24232872344182, 7.71527724512558 51.22787310474166, 7.714951055095416 51.20025164330742, 7.702202955491076 51.19588683517474, 7.691435942222719 51.156390779580754, 7.670262794389533 51.15588004077099, 7.645980370043728 51.174656975834836, 7.632332519249364 51.17807767408903, 7.614134451197474 51.17243459630848, 7.613303234920719 51.18184131633628, 7.599289388663916 51.17800992768021, 7.578920544972196 51.18931634866892, 7.570733412311596 51.20036447893708, 7.557857767250635 51.20010676412721, 7.555545961487802 51.21990021708216, 7.564769878609446 51.22236135754741, 7.55384013360051 51.23170663693141, 7.55614793628691 51.24041174670097, 7.584371389805163 51.24277958142636, 7.585688155504392 51.25032588026287, 7.631391771476069 51.270506342199184))"
C348,"POLYGON ((7.670262794389533 51.15588004077099, 7.691435942222719 51.156390779580754, 7.712580822255301 51.152863381702836, 7.7152246595136695 51.13987117663141, 7.754394339317755 51.14714566799537, 7.779029387015934 51.142761081321424, 7.796977625332907 51.14740920108881, 7.812987133573898 51.14483439844633, 7.839158215270034 51.12631078997747, 7.818390904208741 51.10768542115915, 7.828004069653767 51.10293608303021, 7.819662798514371 51.09683876213469, 7.822824664829687 51.07526776359142, 7.808275277488261 51.07211475980457, 7.787526736448596 51.07891793047256, 7.774124438342411 51.07789801399617, 7.772464015731979 51.074004341166315, 7.717410938088007 51.073204461022655, 7.690952005508317 51.08614079606377, 7.628350633159336 51.069300960595356, 7.6097447032187455 51.07835311668167, 7.599820851865923 51.087170908379605, 7.60668630490029 51.09695784458073, 7.59726733837157 51.10163378061483, 7.6186075657932735 51.12298653703096, 7.636562133993965 51.12295041093496, 7.642917855101529 51.13963789819778, 7.670262794389533 51.15588004077099))"
C349,"POLYGON ((7.696570546143795 51.47371277386599, 7.736055646749961 51.46648674607653, 7.747765467944621 51.47165289821195, 7.7968236334822105 51.467532591934734, 7.806654741443519 51.47414984777815, 7.818700697995484 51.47177815210273, 7.838419687707161 51.47850045117031, 7.8620634987430495 51.458244368750016, 7.876431765154401 51.45023924134173, 7.894963652833199 51.41649765129393, 7.892335949705488 51.392410314556756, 7.863176842006518 51.396496143276046, 7.845996664150148 51.389105771510415, 7.838052072242451 51.39659624269041, 7.811776223339705 51.39999519297216, 7.789579819155084 51.416373313642545, 7.755113406970313 51.41733027122611, 7.737012821658274 51.41161240697776, 7.7251900423112705 51.43980154046019, 7.691356371115259 51.447274327517725, 7.700388174251385 51.45508623021802, 7.696570546143795 51.47371277386599))"
C350,"POLYGON ((7.593282845339056 51.33971656994304, 7.615913337888094 51.33299995696881, 7.629787552609828 51.33615835275629, 7.640210442146175 51.34710501653132, 7.662181822459001 51.32713245821406, 7.656392247620122 51.31686322494584, 7.657535444790986 51.31067845538038, 7.642228852193319 51.3066239296618, 7.644181903993319 51.27970695249757, 7.633117704477388 51.27552767465776, 7.617014441938874 51.28482193738277, 7.591207350859721 51.28475028186519, 7.582931766218418 51.29640284497564, 7.577205260477112 51.33075444681704, 7.593282845339056 51.33971656994304))"
C351,"POLYGON ((7.759678724054143 51.3166210019741, 7.772766205819915 51.31833053425744, 7.777437770645031 51.306383990258176, 7.7975115170865115 51.30600790781183, 7.818732919820037 51.29563968207109, 7.8462999394247275 51.30298486539589, 7.891544175012447 51.291006695795694, 7.91499037849379 51.29165908063135, 7.9151838231277685 51.27930484020297, 7.903476209378274 51.277796750915996, 7.922206538155911 51.26010627915241, 7.91850642782632 51.249999564235374, 7.898928341941043 51.25435221500227, 7.864321827143641 51.24761877297902, 7.839000419285789 51.259109989998805, 7.812972898363568 51.25719469171106, 7.812977453104865 51.26443989213025, 7.78309047760018 51.26582128844824, 7.773539975230873 51.27225272558626, 7.751539343226876 51.26330269261921, 7.739710450923358 51.26768827210614, 7.730462885590286 51.28664708029934, 7.735690190516989 51.2914161673892, 7.749872627827896 51.287158134337446, 7.763697753386397 51.291533116198174, 7.759678724054143 51.3166210019741))"
C352,"POLYGON ((7.812972898363568 51.25719469171106, 7.839000419285789 51.259109989998805, 7.864321827143641 51.24761877297902, 7.898928341941043 51.25435221500227, 7.91850642782632 51.249999564235374, 7.919344556348656 51.243559662927005, 7.9304108738750525 51.245477473453505, 7.939303004726151 51.23412210392645, 7.95109724035308 51.229055134000916, 7.949559826393642 51.220302199609236, 7.928061632799021 51.209145755907734, 7.948960929393203 51.17588890469852, 7.940079273749036 51.17851259973457, 7.931059692817788 51.170203454916454, 7.919738303986738 51.180613282902186, 7.906943668731982 51.18221183848207, 7.899201648156795 51.165798970663644, 7.88529799805273 51.16301304666607, 7.865265185860575 51.17032373750805, 7.861479575685068 51.160128084432145, 7.831862449030628 51.16399331264148, 7.806549645308881 51.151753387609375, 7.797466419184834 51.172593495205824, 7.798572436529795 51.178417107874054, 7.808338033471867 51.17699473602746, 7.813096969405157 51.19023072168358, 7.796740454257632 51.19650716777304, 7.796522566128839 51.2068377376554, 7.772322546013612 51.220537179901, 7.77217567228629 51.22887092127956, 7.765994095037394 51.233948387887615, 7.782528985877379 51.236605177519465, 7.812972898363568 51.25719469171106))"
C353,"POLYGON ((7.582931766218418 51.29640284497564, 7.591207350859721 51.28475028186519, 7.617014441938874 51.28482193738277, 7.633117704477388 51.27552767465776, 7.631391771476069 51.270506342199184, 7.585688155504392 51.25032588026287, 7.584371389805163 51.24277958142636, 7.55614793628691 51.24041174670097, 7.55384013360051 51.23170663693141, 7.564769878609446 51.22236135754741, 7.555545961487802 51.21990021708216, 7.5459209529480775 51.22880118742787, 7.507149534649377 51.22089941742645, 7.494627460354506 51.240559560269865, 7.501901596189417 51.24341138680043, 7.494759099828184 51.252654319354704, 7.517533518404886 51.26545711830648, 7.549223072847393 51.26928502869943, 7.582931766218418 51.29640284497564))"
C354,"POLYGON ((7.730462885590286 51.28664708029934, 7.739710450923358 51.26768827210614, 7.751539343226876 51.26330269261921, 7.773539975230873 51.27225272558626, 7.78309047760018 51.26582128844824, 7.812977453104865 51.26443989213025, 7.812972898363568 51.25719469171106, 7.782528985877379 51.236605177519465, 7.765994095037394 51.233948387887615, 7.77217567228629 51.22887092127956, 7.7417015958821365 51.21881114207225, 7.7365814563391275 51.22602810665853, 7.71527724512558 51.22787310474166, 7.717740009102366 51.24232872344182, 7.697184404612211 51.243753081241984, 7.693920629586604 51.26156467941561, 7.704519206055075 51.26439503592054, 7.701815049072281 51.281861987487176, 7.717497517784938 51.28855481880686, 7.730462885590286 51.28664708029934))"
C355,"POLYGON ((7.806549645308881 51.151753387609375, 7.831862449030628 51.16399331264148, 7.861479575685068 51.160128084432145, 7.865265185860575 51.17032373750805, 7.88529799805273 51.16301304666607, 7.899201648156795 51.165798970663644, 7.923377457515507 51.16128650786702, 7.946088272638838 51.128364646764425, 7.968154303691483 51.15127922583907, 7.97762703120631 51.15579622544936, 7.9938218573156705 51.152813725454315, 8.003297855912466 51.145124937190936, 7.992580590664126 51.13294584323972, 7.991276374839851 51.11135704636947, 7.972885013208133 51.089615431773524, 7.958869380082318 51.08661031772153, 7.934558698851268 51.088203522252094, 7.889950714691376 51.07352947578153, 7.863586068253474 51.07991619572533, 7.822824664829687 51.07526776359142, 7.819662798514371 51.09683876213469, 7.828004069653767 51.10293608303021, 7.818390904208741 51.10768542115915, 7.839158215270034 51.12631078997747, 7.812987133573898 51.14483439844633, 7.796977625332907 51.14740920108881, 7.806549645308881 51.151753387609375))"
C356,"POLYGON ((7.717410938088007 51.073204461022655, 7.772464015731979 51.074004341166315, 7.774124438342411 51.07789801399617, 7.787526736448596 51.07891793047256, 7.808275277488261 51.07211475980457, 7.822824664829687 51.07526776359142, 7.8310410970159685 51.0646609616002, 7.8120685888692725 51.05022249433765, 7.825682685419382 51.04709892930438, 7.8125677636121615 51.024748219811535, 7.819603184966974 51.02355974437589, 7.82534715724186 51.004172554987974, 7.803747969596627 50.989359192184956, 7.780607924978745 50.979655526886106, 7.749539146628041 50.97757515499198, 7.725394384056086 50.998191807765004, 7.725417968672819 51.00994976802839, 7.734243552202262 51.024581394330326, 7.73158653147736 51.03990563720106, 7.704363079416836 51.062052067880366, 7.717410938088007 51.073204461022655))"
C357,"POLYGON ((7.939303004726151 51.23412210392645, 7.948511308599951 51.24004867512906, 8.007942291797528 51.23739462081039, 8.018093963487209 51.24701745731379, 8.030846723547976 51.24216485705665, 8.027353733037257 51.23803121355504, 8.043668386291076 51.23758242697076, 8.052586319944655 51.24707721160334, 8.066241900576838 51.24515632076537, 8.101155411643473 51.237352005301474, 8.119245170976063 51.23998964913968, 8.120050845732486 51.229095950212496, 8.099833188036621 51.214802384496046, 8.113458071592035 51.194115848241374, 8.083613215700856 51.17965815391584, 8.070863411121186 51.18379623958637, 8.007887827900607 51.16750918015084, 7.9915849744979806 51.1605347825768, 7.9938218573156705 51.152813725454315, 7.97762703120631 51.15579622544936, 7.968154303691483 51.15127922583907, 7.946088272638838 51.128364646764425, 7.923377457515507 51.16128650786702, 7.899201648156795 51.165798970663644, 7.906943668731982 51.18221183848207, 7.919738303986738 51.180613282902186, 7.931059692817788 51.170203454916454, 7.940079273749036 51.17851259973457, 7.948960929393203 51.17588890469852, 7.928061632799021 51.209145755907734, 7.949559826393642 51.220302199609236, 7.95109724035308 51.229055134000916, 7.939303004726151 51.23412210392645))"
